0 0.0 210.00 -440.00
1 0.0 380.00 -670.00
2 0.0 430.00 -820.00
3 0.0 520.00 -350.00
4 0.0 550.00 -470.00
5 0.0 850.00 -530.00
6 0.0 624.31 -716.60
7 0.0 629.50 -733.75
8 0.0 567.39 -612.68
9 0.0 583.11 -607.76
10 0.0 307.55 -427.94
11 0.0 289.92 -424.11
12 0.0 255.13 -593.39
13 0.0 582.98 -611.30
14 0.0 379.01 -665.83
15 0.0 830.31 -470.35
16 0.0 660.87 -849.24
17 0.0 656.83 -835.67
18 0.0 618.25 -696.45
19 0.0 657.91 -828.19
20 0.0 599.14 -644.00
21 0.0 583.71 -594.36
22 0.0 348.63 -552.03
23 0.0 337.55 -862.89
24 0.0 516.78 -360.07
25 0.0 529.74 -442.79
6 1.0 621.89 -708.55
7 1.0 627.07 -725.76
8 1.0 560.53 -614.75
9 1.0 577.60 -609.59
10 1.0 310.03 -435.88
11 1.0 296.42 -422.26
12 1.0 252.52 -584.80
13 1.0 582.98 -611.30
14 1.0 375.60 -670.42
15 1.0 825.86 -466.32
16 1.0 662.52 -854.88
17 1.0 658.50 -841.20
18 1.0 615.78 -688.25
19 1.0 655.82 -821.23
20 1.0 600.97 -649.88
21 1.0 585.53 -600.18
22 1.0 346.88 -545.84
23 1.0 335.93 -857.52
24 1.0 516.94 -365.25
25 1.0 532.29 -451.10
6 2.0 619.49 -700.60
7 2.0 624.51 -717.26
8 2.0 553.95 -616.74
9 2.0 570.58 -611.71
10 2.0 312.30 -443.31
11 2.0 298.68 -421.65
12 2.0 250.04 -576.67
13 2.0 584.10 -609.23
14 2.0 369.35 -672.45
15 2.0 818.01 -464.56
16 2.0 664.24 -860.75
17 2.0 660.19 -846.91
18 2.0 613.52 -680.63
19 2.0 653.84 -814.68
20 2.0 602.80 -655.80
21 2.0 587.49 -606.47
22 2.0 345.87 -542.25
23 2.0 336.86 -852.37
24 2.0 517.26 -371.13
25 2.0 535.15 -460.26
6 3.0 616.98 -692.24
7 3.0 622.05 -709.08
8 3.0 546.85 -618.89
9 3.0 563.24 -613.93
10 3.0 314.55 -450.64
11 3.0 303.04 -421.32
12 3.0 248.05 -569.98
13 3.0 581.47 -608.42
14 3.0 362.19 -674.64
15 3.0 810.67 -465.51
16 3.0 666.02 -866.84
17 3.0 662.01 -853.13
18 3.0 611.33 -673.26
19 3.0 652.08 -808.84
20 3.0 604.62 -661.86
21 3.0 589.75 -613.70
22 3.0 344.29 -536.88
23 3.0 341.54 -850.13
24 3.0 517.61 -377.39
25 3.0 537.20 -467.38
6 4.0 614.61 -684.30
7 4.0 619.53 -700.71
8 4.0 539.81 -621.01
9 4.0 555.20 -616.36
10 4.0 316.94 -458.48
11 4.0 306.78 -425.48
12 4.0 250.19 -564.03
13 4.0 576.56 -609.90
14 4.0 354.40 -677.02
15 4.0 803.19 -467.87
16 4.0 667.05 -873.10
17 4.0 663.61 -858.61
18 4.0 608.94 -665.18
19 4.0 650.32 -803.02
20 4.0 606.69 -668.83
21 4.0 591.82 -620.40
22 4.0 342.11 -529.53
23 4.0 347.97 -848.20
24 4.0 517.93 -383.30
25 4.0 535.71 -474.66
6 5.0 612.40 -676.85
7 5.0 617.19 -692.94
8 5.0 533.16 -623.03
9 5.0 547.64 -618.65
10 5.0 319.05 -465.34
11 5.0 308.99 -432.50
12 5.0 255.92 -562.07
13 5.0 570.34 -611.78
14 5.0 346.96 -678.91
15 5.0 796.28 -470.01
16 5.0 663.69 -878.27
17 5.0 665.36 -864.59
18 5.0 606.47 -656.89
19 5.0 648.36 -796.57
20 5.0 608.65 -675.45
21 5.0 594.10 -627.73
22 5.0 339.98 -522.56
23 5.0 354.74 -846.17
24 5.0 518.28 -389.60
25 5.0 531.05 -476.20
6 6.0 610.20 -669.42
7 6.0 615.02 -685.69
8 6.0 526.47 -625.05
9 6.0 541.43 -620.52
10 6.0 321.45 -473.15
11 6.0 311.37 -440.28
12 6.0 263.26 -559.91
13 6.0 561.67 -614.40
14 6.0 339.48 -678.24
15 6.0 788.56 -472.40
16 6.0 657.54 -880.85
17 6.0 666.89 -870.21
18 6.0 604.04 -648.97
19 6.0 646.33 -789.86
20 6.0 610.57 -681.90
21 6.0 596.12 -634.24
22 6.0 337.96 -516.04
23 6.0 361.67 -844.09
24 6.0 518.66 -396.57
25 6.0 522.72 -478.75
6 7.0 607.75 -661.18
7 7.0 612.90 -678.55
8 7.0 519.00 -627.32
9 7.0 534.73 -622.55
10 7.0 323.68 -480.40
11 7.0 313.87 -448.43
12 7.0 270.94 -557.65
13 7.0 553.05 -617.01
14 7.0 331.58 -680.64
15 7.0 781.58 -474.56
16 7.0 651.75 -882.64
17 7.0 665.78 -876.49
18 7.0 601.53 -640.89
19 7.0 644.24 -782.95
20 7.0 612.50 -688.41
21 7.0 598.27 -641.17
22 7.0 336.00 -509.69
23 7.0 368.60 -842.02
24 7.0 519.88 -402.64
25 7.0 514.59 -481.22
6 8.0 605.22 -652.79
7 8.0 610.36 -669.99
8 8.0 512.42 -629.31
9 8.0 527.14 -624.85
10 8.0 326.09 -488.43
