0 0.0 210.00 -440.00
1 0.0 380.00 -670.00
2 0.0 430.00 -820.00
3 0.0 520.00 -350.00
4 0.0 550.00 -470.00
5 0.0 850.00 -530.00
6 0.0 630.61 -763.07
7 0.0 621.93 -765.85
8 0.0 326.56 -837.83
9 0.0 375.13 -969.76
10 0.0 318.42 -811.23
11 0.0 568.96 -318.56
12 0.0 554.27 -616.64
13 0.0 570.80 -611.64
14 0.0 585.18 -606.30
15 0.0 515.95 -360.53
16 0.0 348.37 -404.04
17 0.0 330.40 -409.26
18 0.0 307.63 -428.19
19 0.0 457.45 -357.81
20 0.0 490.57 -347.57
21 0.0 552.72 -483.22
22 0.0 578.86 -568.07
23 0.0 633.77 -747.82
24 0.0 319.50 -803.64
25 0.0 582.98 -611.30
26 0.0 422.37 -659.87
27 0.0 407.11 -664.48
28 0.0 312.62 -781.10
29 0.0 325.11 -822.53
30 0.0 557.86 -467.82
31 0.0 827.71 -467.39
32 0.0 859.28 -556.49
33 0.0 863.62 -571.12
34 0.0 867.94 -585.68
35 0.0 919.36 -422.57
36 0.0 660.41 -847.67
37 0.0 655.79 -832.23
38 0.0 592.58 -774.86
39 0.0 578.58 -779.10
40 0.0 374.69 -674.16
41 0.0 318.13 -691.40
42 0.0 621.70 -707.94
43 0.0 598.13 -902.50
44 0.0 308.25 -777.77
45 0.0 303.71 -762.77
46 0.0 299.03 -747.40
47 0.0 474.92 -493.03
48 0.0 601.80 -652.57
49 0.0 583.49 -593.63
50 0.0 578.86 -578.82
51 0.0 574.16 -563.78
52 0.0 351.36 -561.68
53 0.0 355.75 -576.03
54 0.0 363.98 -602.96
55 0.0 341.31 -875.15
56 0.0 345.84 -889.94
57 0.0 361.77 -941.92
58 0.0 190.71 -410.57
59 0.0 211.19 -427.65
60 0.0 530.94 -337.45
61 0.0 517.12 -341.02
62 0.0 922.74 -413.59
63 0.0 832.65 -436.80
64 0.0 918.82 -644.42
65 0.0 941.55 -663.32
6 1.0 633.50 -761.36
7 1.0 623.31 -765.43
8 1.0 329.02 -845.89
9 1.0 383.82 -967.32
10 1.0 320.56 -818.73
11 1.0 560.56 -321.47
12 1.0 547.54 -618.68
13 1.0 563.29 -613.92
14 1.0 580.55 -608.70
15 1.0 520.15 -365.29
16 1.0 357.90 -401.27
17 1.0 339.69 -406.56
18 1.0 309.86 -435.33
19 1.0 447.06 -360.94
20 1.0 480.52 -350.67
21 1.0 550.18 -475.55
22 1.0 576.33 -560.00
23 1.0 631.40 -740.02
24 1.0 316.98 -795.34
25 1.0 582.98 -611.30
26 1.0 429.21 -657.80
27 1.0 413.43 -662.57
28 1.0 310.22 -773.24
29 1.0 322.51 -813.93
30 1.0 557.86 -467.82
31 1.0 820.79 -464.76
32 1.0 857.46 -550.35
33 1.0 861.73 -564.74
34 1.0 866.07 -579.37
35 1.0 919.36 -422.57
36 1.0 662.28 -854.04
37 1.0 657.68 -838.50
38 1.0 599.38 -772.72
39 1.0 584.69 -777.25
40 1.0 374.69 -674.16
41 1.0 324.91 -689.34
42 1.0 619.23 -699.73
43 1.0 605.08 -900.37
44 1.0 310.39 -784.77
45 1.0 305.81 -769.67
46 1.0 301.20 -754.54
47 1.0 468.67 -494.92
48 1.0 603.84 -659.23
49 1.0 585.06 -598.68
50 1.0 580.94 -585.48
51 1.0 576.33 -570.74
52 1.0 349.55 -555.30
53 1.0 353.87 -569.96
54 1.0 361.75 -595.52
55 1.0 339.12 -868.01
56 1.0 344.00 -883.92
57 1.0 359.22 -933.61
58 1.0 193.44 -417.14
59 1.0 203.67 -423.71
60 1.0 527.76 -338.36
61 1.0 516.87 -343.42
62 1.0 922.74 -413.59
63 1.0 834.13 -430.16
64 1.0 914.62 -640.53
65 1.0 935.02 -659.29
6 2.0 635.80 -756.74
7 2.0 626.14 -764.58
8 2.0 331.46 -853.89
9 2.0 392.58 -964.72
10 2.0 323.04 -826.57
11 2.0 550.81 -322.49
12 2.0 541.04 -620.64
13 2.0 556.61 -615.94
14 2.0 574.17 -610.63
15 2.0 520.60 -373.58
16 2.0 367.71 -398.42
17 2.0 348.51 -404.00
18 2.0 312.05 -442.48
19 2.0 436.00 -360.88
20 2.0 471.13 -353.58
21 2.0 547.60 -467.70
22 2.0 573.88 -552.14
23 2.0 628.98 -732.05
24 2.0 314.46 -787.12
25 2.0 582.98 -611.30
26 2.0 435.50 -655.89
27 2.0 420.65 -660.39
28 2.0 308.01 -765.92
29 2.0 320.23 -806.05
30 2.0 557.86 -467.82
31 2.0 812.72 -465.12
32 2.0 855.43 -543.89
33 2.0 859.81 -558.28
34 2.0 864.16 -572.94
35 2.0 919.36 -422.57
36 2.0 664.15 -860.43
37 2.0 659.69 -845.19
38 2.0 605.95 -770.66
39 2.0 590.66 -775.44
40 2.0 374.69 -674.16
41 2.0 332.48 -687.05
42 2.0 617.02 -692.37
43 2.0 611.05 -898.54
44 2.0 312.43 -791.43
45 2.0 307.70 -775.98
46 2.0 303.13 -760.87
47 2.0 462.36 -496.84
48 2.0 605.58 -665.10
49 2.0 586.62 -603.67
50 2.0 582.36 -590.01
