0 0.0 210.00 -440.00
1 0.0 380.00 -670.00
2 0.0 430.00 -820.00
3 0.0 520.00 -350.00
4 0.0 550.00 -470.00
5 0.0 850.00 -530.00
6 0.0 624.61 -717.60
7 0.0 630.04 -735.54
8 0.0 327.38 -840.51
9 0.0 556.84 -615.86
10 0.0 572.65 -611.09
11 0.0 586.14 -602.96
12 0.0 311.51 -440.73
13 0.0 518.20 -338.73
14 0.0 528.49 -339.65
15 0.0 300.35 -740.74
16 0.0 582.86 -611.34
17 0.0 474.46 -644.12
18 0.0 378.83 -667.06
19 0.0 830.22 -470.23
20 0.0 859.31 -556.61
21 0.0 660.66 -848.53
22 0.0 656.54 -834.70
23 0.0 606.95 -770.36
24 0.0 617.49 -693.93
25 0.0 656.81 -824.55
26 0.0 314.68 -798.79
27 0.0 601.63 -652.03
28 0.0 582.13 -589.30
29 0.0 577.87 -575.68
30 0.0 349.19 -554.00
31 0.0 343.41 -882.01
32 0.0 348.31 -898.01
33 0.0 517.11 -341.05
34 0.0 528.13 -437.55
35 0.0 922.74 -413.59
6 1.0 622.14 -709.39
7 1.0 627.47 -727.07
8 1.0 329.53 -847.57
9 1.0 549.77 -618.00
10 1.0 565.15 -613.35
11 1.0 583.12 -607.76
12 1.0 313.81 -448.25
13 1.0 510.63 -341.50
14 1.0 528.48 -335.16
15 1.0 298.02 -733.09
16 1.0 582.95 -611.31
17 1.0 481.28 -642.06
18 1.0 374.77 -670.79
19 1.0 825.43 -466.07
20 1.0 857.68 -551.10
21 1.0 662.60 -855.15
22 1.0 658.19 -840.19
23 1.0 613.82 -768.29
24 1.0 615.04 -685.75
25 1.0 655.02 -818.60
26 1.0 316.81 -805.83
27 1.0 603.55 -658.27
28 1.0 583.84 -594.76
29 1.0 579.38 -580.49
30 1.0 347.29 -547.27
31 1.0 341.21 -874.83
32 1.0 345.88 -890.05
33 1.0 516.91 -343.01
34 1.0 530.65 -445.76
35 1.0 922.74 -413.59
6 2.0 619.95 -702.11
7 2.0 625.12 -719.29
8 2.0 331.84 -855.12
9 2.0 543.12 -620.02
10 2.0 558.40 -615.39
11 2.0 577.79 -609.53
12 2.0 316.04 -455.53
13 2.0 501.50 -344.19
14 2.0 524.18 -336.39
15 2.0 295.63 -725.26
16 2.0 582.97 -611.30
17 2.0 487.72 -640.11
18 2.0 367.44 -673.03
19 2.0 817.95 -464.55
20 2.0 855.86 -545.18
21 2.0 664.27 -860.87
22 2.0 660.30 -847.30
23 2.0 620.04 -766.42
24 2.0 612.87 -678.44
25 2.0 652.92 -811.62
26 2.0 318.89 -812.88
27 2.0 605.52 -664.89
28 2.0 585.76 -600.91
29 2.0 581.21 -586.36
30 2.0 346.02 -542.79
31 2.0 339.31 -868.61
32 2.0 343.92 -883.67
33 2.0 516.48 -347.41
34 2.0 533.18 -453.99
35 2.0 922.74 -413.59
6 3.0 617.46 -693.85
7 3.0 622.72 -711.31
8 3.0 334.00 -862.17
9 3.0 535.84 -622.21
10 3.0 551.24 -617.56
11 3.0 570.07 -611.86
12 3.0 318.36 -463.10
13 3.0 490.53 -347.58
14 3.0 518.61 -338.57
15 3.0 293.21 -717.29
16 3.0 584.14 -609.27
17 3.0 494.13 -638.17
18 3.0 360.24 -675.23
19 3.0 810.28 -465.62
20 3.0 854.40 -538.99
21 3.0 665.91 -866.47
22 3.0 662.00 -853.11
23 3.0 625.60 -764.74
24 3.0 610.74 -671.24
25 3.0 650.94 -805.09
26 3.0 321.00 -820.12
27 3.0 607.56 -671.76
28 3.0 588.07 -608.32
29 3.0 583.14 -592.53
30 3.0 344.29 -536.90
31 3.0 337.17 -861.64
32 3.0 341.76 -876.62
33 3.0 516.54 -353.30
34 3.0 535.17 -460.32
35 3.0 922.74 -413.59
6 4.0 615.01 -685.65
7 4.0 620.20 -702.95
8 4.0 336.11 -869.06
9 4.0 529.46 -624.15
10 4.0 543.65 -619.86
11 4.0 562.65 -614.11
12 4.0 320.64 -470.51
13 4.0 480.21 -350.77
14 4.0 510.67 -341.49
15 4.0 290.91 -709.75
16 4.0 580.86 -608.60
17 4.0 500.55 -636.23
18 4.0 352.66 -677.55
19 4.0 802.57 -468.06
20 4.0 853.84 -532.47
21 4.0 667.09 -872.76
22 4.0 663.59 -858.54
23 4.0 631.09 -763.43
24 4.0 608.37 -663.29
25 4.0 648.97 -798.58
26 4.0 323.04 -826.58
27 4.0 609.53 -678.40
28 4.0 590.40 -615.79
29 4.0 585.23 -599.21
30 4.0 342.09 -529.45
31 4.0 335.67 -855.84
32 4.0 339.77 -870.13
33 4.0 516.78 -360.20
34 4.0 536.09 -463.28
35 4.0 922.74 -413.59
6 5.0 612.75 -678.04
7 5.0 617.90 -695.31
8 5.0 338.53 -876.96
9 5.0 522.93 -626.13
10 5.0 537.20 -621.81
11 5.0 555.67 -616.22
12 5.0 322.80 -477.52
13 5.0 469.46 -354.10
14 5.0 501.19 -344.28
15 5.0 288.43 -701.62
16 5.0 574.91 -610.40
17 5.0 507.21 -634.22
18 5.0 345.00 -678.53
19 5.0 795.59 -470.22
20 5.0 853.77 -527.60
