0 0.0 210.00 -440.00
1 0.0 380.00 -670.00
2 0.0 430.00 -820.00
3 0.0 520.00 -350.00
4 0.0 550.00 -470.00
5 0.0 850.00 -530.00
6 0.0 629.12 -763.71
7 0.0 621.93 -765.85
8 0.0 329.81 -848.47
9 0.0 380.56 -968.28
10 0.0 317.13 -806.85
11 0.0 559.50 -321.46
12 0.0 482.03 -343.51
13 0.0 572.17 -611.23
14 0.0 586.24 -603.76
15 0.0 582.15 -589.35
16 0.0 515.92 -360.49
17 0.0 357.74 -401.32
18 0.0 332.01 -408.79
19 0.0 491.32 -635.68
20 0.0 312.51 -443.99
21 0.0 458.10 -357.61
22 0.0 523.89 -353.61
23 0.0 560.71 -508.93
24 0.0 581.68 -577.11
25 0.0 636.63 -757.41
26 0.0 446.80 -887.53
27 0.0 317.59 -797.36
28 0.0 582.74 -611.37
29 0.0 425.51 -658.92
30 0.0 411.86 -663.05
31 0.0 310.15 -773.01
32 0.0 329.42 -836.22
33 0.0 389.81 -666.39
34 0.0 557.86 -467.82
35 0.0 830.50 -470.64
36 0.0 859.87 -558.49
37 0.0 864.00 -572.39
38 0.0 868.05 -586.04
39 0.0 919.36 -422.57
40 0.0 781.04 -389.09
41 0.0 660.26 -847.16
42 0.0 655.76 -832.12
43 0.0 603.18 -771.53
44 0.0 588.77 -776.01
45 0.0 374.69 -674.16
46 0.0 318.27 -691.36
47 0.0 439.43 -852.47
48 0.0 622.94 -712.03
49 0.0 598.92 -902.26
50 0.0 303.77 -762.97
51 0.0 299.07 -747.54
52 0.0 294.26 -731.74
53 0.0 492.45 -487.41
54 0.0 507.04 -483.35
55 0.0 596.51 -635.49
56 0.0 578.08 -576.32
57 0.0 573.01 -560.13
58 0.0 568.14 -544.55
59 0.0 351.25 -561.28
60 0.0 355.95 -576.69
61 0.0 400.84 -724.55
62 0.0 363.56 -601.53
63 0.0 343.20 -881.31
64 0.0 348.20 -897.64
65 0.0 359.34 -934.00
66 0.0 190.86 -410.95
67 0.0 211.79 -427.68
68 0.0 318.26 -451.83
69 0.0 528.92 -338.02
70 0.0 517.10 -341.09
71 0.0 922.74 -413.59
72 0.0 832.92 -435.62
73 0.0 913.84 -639.80
74 0.0 936.99 -660.68
75 0.0 966.16 -535.06
6 1.0 631.43 -762.71
7 1.0 621.93 -765.85
8 1.0 332.15 -856.13
9 1.0 389.65 -965.58
10 1.0 319.18 -813.92
11 1.0 549.31 -322.69
12 1.0 471.52 -346.76
13 1.0 564.93 -613.42
14 1.0 582.27 -608.16
15 1.0 583.91 -594.97
16 1.0 520.12 -364.71
17 1.0 367.03 -398.62
18 1.0 343.38 -405.49
19 1.0 482.83 -638.25
20 1.0 314.62 -450.87
21 1.0 446.26 -357.84
22 1.0 525.97 -347.47
23 1.0 558.54 -501.59
24 1.0 579.35 -569.64
25 1.0 634.28 -749.48
26 1.0 448.96 -894.55
27 1.0 315.26 -789.73
28 1.0 582.86 -611.34
29 1.0 431.55 -657.09
30 1.0 417.53 -661.33
31 1.0 308.00 -765.89
32 1.0 326.99 -828.47
33 1.0 389.81 -666.39
34 1.0 557.86 -467.82
35 1.0 825.54 -466.13
36 1.0 858.11 -552.56
37 1.0 862.33 -566.77
38 1.0 866.53 -580.92
39 1.0 919.36 -422.57
40 1.0 791.08 -391.29
41 1.0 662.02 -853.17
42 1.0 657.86 -839.09
43 1.0 609.52 -769.58
44 1.0 594.73 -774.19
45 1.0 374.69 -674.16
46 1.0 325.63 -689.12
47 1.0 437.43 -846.02
48 1.0 620.80 -704.93
49 1.0 605.43 -900.27
50 1.0 305.70 -769.32
51 1.0 301.16 -754.40
52 1.0 296.28 -738.36
53 1.0 485.83 -489.63
54 1.0 501.23 -484.86
55 1.0 598.42 -641.68
56 1.0 579.66 -581.38
57 1.0 575.34 -567.57
58 1.0 570.43 -551.86
59 1.0 349.32 -554.45
60 1.0 353.79 -569.72
61 1.0 398.82 -717.98
62 1.0 361.46 -594.55
63 1.0 341.11 -874.49
64 1.0 345.76 -889.69
65 1.0 356.85 -925.87
66 1.0 193.95 -418.30
67 1.0 204.20 -424.57
68 1.0 315.73 -443.58
69 1.0 527.35 -338.48
70 1.0 516.87 -343.49
71 1.0 922.74 -413.59
72 1.0 834.43 -428.80
73 1.0 909.50 -635.79
74 1.0 931.25 -655.95
75 1.0 968.28 -542.37
6 2.0 634.57 -760.22
7 2.0 624.15 -765.18
8 2.0 334.39 -863.44
9 2.0 398.92 -962.83
10 2.0 321.29 -821.04
11 2.0 540.03 -324.86
12 2.0 460.08 -350.30
13 2.0 558.68 -615.31
14 2.0 576.13 -610.03
15 2.0 585.63 -600.48
16 2.0 520.58 -373.17
17 2.0 377.19 -395.67
18 2.0 354.43 -402.28
19 2.0 474.27 -640.84
20 2.0 316.99 -458.64
21 2.0 435.94 -360.90
22 2.0 527.57 -342.73
23 2.0 556.29 -493.99
24 2.0 576.69 -561.15
25 2.0 632.16 -742.53
26 2.0 451.04 -901.55
27 2.0 312.84 -781.83
28 2.0 582.93 -611.32
29 2.0 438.18 -655.08
30 2.0 422.79 -659.74
