0 0.0 210.00 440.00
1 0.0 380.00 670.00
2 0.0 430.00 820.00
3 0.0 520.00 350.00
4 0.0 550.00 470.00
5 0.0 850.00 530.00
6 0.0 618.77 698.18
7 0.0 534.73 622.55
8 0.0 309.27 433.42
9 0.0 256.22 596.97
10 0.0 372.57 671.46
11 0.0 658.61 841.57
12 0.0 611.98 675.43
13 0.0 409.64 753.41
14 0.0 350.16 557.43
15 0.0 516.91 343.05
0 1.0 210.00 440.00
1 1.0 380.00 670.00
2 1.0 430.00 820.00
3 1.0 520.00 350.00
4 1.0 550.00 470.00
5 1.0 850.00 530.00
6 1.0 616.58 690.90
7 1.0 527.69 624.68
8 1.0 311.67 441.25
9 1.0 253.69 588.67
10 1.0 364.93 673.80
11 1.0 660.42 847.71
12 1.0 609.62 667.50
13 1.0 407.72 746.98
14 1.0 348.12 550.23
15 1.0 516.48 347.40
6 2.0 614.37 683.49
7 2.0 520.61 626.83
8 2.0 313.93 448.62
9 2.0 251.17 580.38
10 2.0 356.87 676.27
11 2.0 662.26 853.97
12 2.0 607.51 660.38
13 2.0 405.57 739.99
14 2.0 346.53 544.60
15 2.0 516.56 353.57
6 3.0 612.05 675.69
7 3.0 514.24 628.76
8 3.0 316.30 456.37
9 3.0 248.70 572.25
10 3.0 349.50 678.52
11 3.0 664.12 860.36
12 3.0 605.09 652.37
13 3.0 403.46 733.09
14 3.0 344.40 537.26
15 3.0 516.77 360.50
6 4.0 609.71 667.80
7 4.0 507.40 630.82
8 4.0 318.75 464.38
9 4.0 248.17 565.96
10 4.0 341.54 677.88
11 4.0 665.74 865.88
12 4.0 602.54 644.13
13 4.0 401.67 727.28
14 4.0 342.28 530.10
15 4.0 516.98 366.01
6 5.0 607.52 660.41
7 5.0 500.16 633.01
8 5.0 321.11 472.05
9 5.0 253.49 562.78
10 5.0 333.90 679.94
11 5.0 667.11 872.52
12 5.0 600.33 637.02
13 5.0 399.53 720.29
14 5.0 340.06 522.81
15 5.0 517.35 372.66
6 6.0 605.01 652.12
7 6.0 493.35 635.07
8 6.0 323.30 479.14
9 6.0 262.04 560.27
10 6.0 325.92 682.36
11 6.0 664.13 878.00
12 6.0 597.92 629.25
13 6.0 397.72 714.41
14 6.0 338.12 516.56
15 6.0 517.68 378.65
6 7.0 602.49 643.97
7 7.0 486.03 637.29
8 7.0 325.66 487.00
9 7.0 270.60 557.75
10 7.0 317.82 684.81
11 7.0 658.00 880.71
12 7.0 595.51 621.47
13 7.0 395.76 708.01
14 7.0 335.88 509.30
15 7.0 518.06 385.60
6 8.0 599.98 635.90
7 8.0 478.65 639.52
8 8.0 327.76 493.86
9 8.0 279.05 555.26
10 8.0 310.74 686.96
11 8.0 651.46 882.73
12 8.0 592.93 613.18
13 8.0 393.95 702.10
14 8.0 333.69 502.23
15 8.0 518.40 391.90
6 9.0 597.63 628.31
7 9.0 471.48 641.69
8 9.0 330.23 501.87
9 9.0 287.43 552.79
10 9.0 303.20 689.25
11 9.0 645.48 884.58
12 9.0 590.50 605.34
13 9.0 392.03 695.86
14 9.0 331.57 495.37
15 9.0 518.87 398.88
6 10.0 595.09 620.12
7 10.0 464.93 643.66
8 10.0 332.45 509.06
9 10.0 295.50 550.41
10 10.0 296.54 691.27
11 10.0 639.65 886.38
12 10.0 587.97 597.21
13 10.0 390.21 689.92
14 10.0 329.30 487.99
15 10.0 520.77 405.35
6 11.0 592.64 612.24
7 11.0 458.08 645.73
8 11.0 334.81 516.69
9 11.0 303.45 548.07
10 11.0 293.23 692.27
11 11.0 633.46 888.29
12 11.0 585.50 589.31
13 11.0 388.25 683.55
14 11.0 327.29 481.32
15 11.0 522.63 410.99
6 12.0 590.13 604.17
7 12.0 450.74 647.95
8 12.0 337.24 524.54
9 12.0 311.33 545.70
10 12.0 287.85 692.76
11 12.0 627.48 890.14
12 12.0 583.14 581.76
13 12.0 386.92 679.21
14 12.0 325.25 474.61
15 12.0 524.66 416.94
6 13.0 587.87 596.89
7 13.0 443.98 649.99
8 13.0 338.39 528.26
9 13.0 319.23 543.38
10 13.0 284.25 688.03
11 13.0 621.89 891.87
12 13.0 580.87 574.52
13 13.0 386.67 678.39
14 13.0 323.19 467.92
15 13.0 526.81 423.25
6 14.0 585.51 589.36
7 14.0 437.38 651.99
8 14.0 338.43 528.38
9 14.0 327.84 540.87
10 14.0 282.01 680.77
11 14.0 616.12 893.64
12 14.0 578.60 567.25
13 14.0 386.54 677.99
14 14.0 321.08 461.05
15 14.0 528.44 429.40
6 15.0 583.05 581.50
7 15.0 430.53 654.06
8 15.0 338.43 528.40
9 15.0 335.12 538.68
10 15.0 279.61 672.92
11 15.0 609.78 895.58
12 15.0 576.09 559.21
13 15.0 386.49 677.80
14 15.0 318.84 453.72
15 15.0 527.70 436.16
6 16.0 580.70 573.97
7 16.0 424.20 655.97
8 16.0 338.44 528.41
9 16.0 340.83 539.39
10 16.0 277.32 665.71
11 16.0 603.39 897.54
12 16.0 573.85 552.06
13 16.0 386.45 677.70
14 16.0 316.66 446.60
15 16.0 529.70 442.67
6 17.0 578.25 566.13
